day_month,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2024-06-29,,16.1025,14.53,15.1775,14.955625,14.48625,15.265312,15.1575,14.177812,14.8125,14.746875,15.079375,14.59,14.57875,14.735,14.838125,15.090625,14.890625,15.123125,14.8175,14.920625,15.54875,15.289375,15.02125,14.199375,15.4725,15.455,15.01875,14.94875,14.8825,15.3925,15.374375,16.13875,14.66625,15.293125,15.801875,16.5325,16.24125,15.016875,14.0075,14.8,14.145625,14.911875,15.25375,13.915,12.480625,13.425625
2024-06-30,,16.104687,14.613438,15.311875,15.0625,14.64625,15.4575,15.219688,14.316875,14.934688,14.85125,15.19625,14.666875,14.603125,14.875625,14.933125,15.233125,15.025,15.203125,14.85375,15.001875,15.566875,15.459375,15.088125,14.27375,15.558125,15.459375,15.160625,15.106875,14.96625,15.400625,15.46,16.2875,14.735625,15.349375,15.883125,16.659375,16.32625,15.14,14.035625,14.854375,14.1925,15.0125,15.371875,14.031875,12.69375,13.509375
2024-07-01,,16.106875,14.696875,15.4375,15.169375,14.78875,15.630937,15.281875,14.405625,15.056875,14.92875,15.250625,14.783125,14.705625,14.9675,15.045,15.368125,15.16125,15.315625,14.888125,15.06875,15.63,15.553125,15.21125,14.296875,15.643125,15.508125,15.25875,15.226875,15.09875,15.425,15.589375,16.323125,14.865625,15.471875,15.92,16.794375,16.331875,15.1675,14.171875,14.995625,14.289375,15.03875,15.521875,14.129375,12.705625,13.598125
2024-07-02,,16.15875,14.770625,15.563125,15.292812,14.93125,15.804375,15.336562,14.494375,15.100625,15.004375,15.239375,14.834375,14.635625,14.90375,15.1425,15.461875,15.2775,15.379375,15.054375,15.11625,15.701875,15.625625,15.295625,14.385,15.746875,15.6425,15.341875,15.29,15.20375,15.548125,15.76375,16.34375,14.96875,15.546875,15.94125,16.82125,16.429375,15.1525,14.375,15.004375,14.414375,15.135625,15.681875,14.22125,12.726875,13.726875
2024-07-03,,16.210625,14.844375,15.60375,15.41625,15.054688,15.895625,15.39125,14.514688,15.144375,15.09,15.27625,14.88875,14.710625,15.00625,15.32,15.575625,15.35,15.476875,15.261875,15.283125,15.69,15.666875,15.355,14.473125,15.7825,15.709375,15.3825,15.341875,15.231875,15.645625,15.715,16.38375,14.991875,15.64125,16.041875,16.869375,16.529375,15.2225,14.43375,15.09125,14.4925,15.331875,15.74,14.326875,12.736875,13.79125
2024-07-04,,16.25,15.015312,15.644375,15.497187,15.178125,15.986875,15.484062,14.535,15.231562,15.149375,15.335625,15.10875,14.78625,15.190625,15.39125,15.78375,15.379375,15.46375,15.35375,15.34,15.735625,15.82375,15.364375,14.68,15.865,15.701875,15.391875,15.4325,15.293125,15.7375,15.704375,16.470625,14.975625,15.733125,16.19625,16.9,16.639375,15.38875,14.4875,15.22375,14.61875,15.4475,15.933125,14.394375,12.793125,13.94125
2024-07-05,,16.289375,15.18625,15.71,15.578125,15.21625,16.15375,15.576875,14.540938,15.31875,15.21625,15.353125,15.09875,14.959375,15.2575,15.346875,15.989375,15.478125,15.475,15.403125,15.3875,15.76125,15.885625,15.37625,14.814375,15.95875,15.72,15.46375,15.625625,15.289375,15.810625,15.74625,16.568125,15.048125,15.869375,16.2825,16.87125,16.7725,15.62125,14.62,15.336875,14.7775,15.503125,16.001875,14.481875,12.853125,14.05125
2024-07-06,,16.348125,15.3325,15.775625,15.588438,15.254375,16.320625,15.599687,14.546875,15.38625,15.3225,15.33625,15.10625,15.010625,15.35125,15.464375,16.03875,15.519375,15.606875,15.485,15.515625,15.80625,15.998125,15.475,14.99375,16.01,15.830625,15.641875,15.7775,15.3875,15.860625,15.880625,16.669375,15.075625,15.995625,16.419375,16.863125,16.800625,15.8275,14.778125,15.36875,14.89125,15.563125,16.0975,14.53375,12.969375,14.124375
2024-07-07,,16.406875,15.47875,15.79,15.59875,15.3025,16.34125,15.6225,14.685625,15.45375,15.38875,15.37625,15.166875,15.079375,15.586875,15.57375,16.02875,15.5425,15.62375,15.581875,15.621875,15.979375,16.134375,15.593125,15.033125,16.076875,15.918125,15.71875,15.8475,15.49875,15.92875,16.03875,16.728125,15.0825,16.071875,16.50875,16.909375,16.850625,15.905625,14.849375,15.45625,14.92875,15.566875,16.215,14.615625,13.06,14.1875
2024-07-08,,16.485,15.445938,15.804375,15.648438,15.350625,16.361875,15.69875,14.824375,15.476875,15.435625,15.35125,15.255625,15.188125,15.79,15.646875,15.951875,15.595625,15.694375,15.670625,15.645625,16.154375,16.193125,15.62875,15.01,16.17875,15.976875,15.748125,15.9,15.58625,15.91375,16.226875,16.725625,15.20375,16.158125,16.6175,16.871875,16.966875,15.985,14.855,15.555,15.083125,15.596875,16.209375,14.716875,13.264375,14.24625
2024-07-09,,16.563125,15.413125,15.899062,15.698125,15.418125,16.410312,15.775,14.923125,15.5,15.46625,15.360625,15.355625,15.274375,15.86375,15.879375,15.958125,15.701875,15.780625,15.685,15.64375,16.2125,16.22375,15.71875,15.049375,16.294375,16.196875,15.770625,15.864375,15.74375,15.778125,16.406875,16.8,15.404375,16.290625,16.71875,16.838125,17.030625,16.07375,14.908125,15.6475,15.27375,15.696875,16.225,14.8475,13.4225,14.394375
2024-07-10,,16.604062,15.564687,15.99375,15.783437,15.485625,16.45875,15.813125,15.021875,15.645,15.6525,15.419375,15.433125,15.3425,15.8775,16.050625,15.986875,15.845625,15.825,15.75,15.62875,16.239375,16.14125,15.82375,15.213125,16.321875,16.3425,15.899375,15.92625,15.776875,15.81375,16.53125,16.935,15.483125,16.346875,16.77875,16.796875,16.999375,16.153125,14.95125,15.6525,15.366875,15.79375,16.205,14.968125,13.42625,14.4425
2024-07-11,,16.645,15.71625,16.13,15.86875,15.535,16.538438,15.85125,15.088438,15.815,15.796875,15.50875,15.585625,15.315,16.0925,16.185,16.15125,15.8975,15.939375,15.875625,15.695625,16.340625,16.14625,15.8875,15.35625,16.293125,16.504375,16.235625,15.94,15.769375,15.9575,16.613125,17.010625,15.661875,16.423125,16.830625,16.9,16.99625,16.2125,15.093125,15.735,15.439375,15.86875,16.2575,15.064375,13.4725,14.434375
2024-07-12,,16.804688,15.794687,16.26625,16.054688,15.584375,16.618125,15.983125,15.155,15.84375,15.950625,15.585625,15.7125,15.435625,16.151875,16.254375,16.250625,15.924375,16.073125,15.928125,15.754375,16.433125,16.1875,15.905,15.49,16.365,16.58875,16.410625,16.111875,15.781875,16.095,16.741875,17.14375,15.848125,16.4275,16.92375,17.061875,16.933125,16.3125,15.22125,15.898125,15.524375,15.855625,16.430625,15.05625,13.59125,14.38875
2024-07-13,,16.964375,15.873125,16.334375,16.240625,15.722812,16.6325,16.115,15.399375,15.86875,16.17625,15.66875,15.746875,15.52375,16.193125,16.24375,16.35,16.0625,16.1825,16.07875,15.888125,16.48875,16.24,15.945,15.5775,16.41875,16.59,16.48375,16.243125,15.853125,16.310625,16.7775,17.248125,15.84125,16.4125,17.06125,17.075,16.918125,16.3825,15.301875,15.92125,15.556875,15.993125,16.561875,15.03,13.708125,14.391875
2024-07-14,,17.011562,15.949688,16.4025,16.298281,15.86125,16.646875,16.148438,15.64375,15.996875,16.285,15.749375,15.8225,15.6075,16.26125,16.155,16.481875,16.11625,16.293125,16.2075,16.049375,16.521875,16.261875,16.080625,15.679375,16.439375,16.644375,16.520625,16.16125,15.988125,16.468125,16.740625,17.241875,15.9025,16.495625,17.138125,17.101875,16.96125,16.395625,15.3675,15.955,15.805,16.028125,16.72,15.11625,13.8425,14.410625
2024-07-15,,17.05875,16.02625,16.478437,16.355937,15.8725,16.667187,16.181875,15.78,16.13375,16.298125,15.805625,15.869375,15.75125,16.325625,16.14375,16.669375,16.05125,16.444375,16.285,16.19,16.535625,16.37625,16.095,15.719375,16.555625,16.63375,16.53125,16.265625,16.2275,16.56875,16.80125,17.271875,16.128125,16.5575,17.110625,17.08625,16.929375,16.43,15.4025,16.0025,15.970625,15.981875,16.914375,15.17875,14.121875,14.385
2024-07-16,,17.0975,16.11375,16.554375,16.413594,15.88375,16.6875,16.109688,15.91625,16.234375,16.28125,15.8675,15.90375,16.01,16.375625,16.246875,16.783125,16.02375,16.5625,16.24,16.33125,16.594375,16.525625,16.094375,15.756875,16.663125,16.676875,16.6025,16.361875,16.27625,16.630625,16.9,17.3275,16.210625,16.671875,17.13375,17.115,16.8875,16.48125,15.46375,16.026875,16.044375,16.008125,17.033125,15.341875,14.2775,14.436875
2024-07-17,,17.13625,16.20125,16.55625,16.47125,15.913125,16.705312,16.0375,16.014688,16.25,16.315,16.001875,16.054375,15.991875,16.45625,16.25625,16.919375,16.01,16.66875,16.29625,16.38,16.656875,16.554375,16.139375,15.85625,16.75,16.736875,16.70875,16.4525,16.44,16.68625,16.851875,17.318125,16.31,16.7575,17.1675,17.244375,16.97625,16.57625,15.57125,16.12125,16.1575,16.055625,17.063125,15.53875,14.338125,14.52125
2024-07-18,,17.180625,16.257188,16.558125,16.413125,15.9425,16.723125,16.07875,16.113125,16.295,16.44875,15.9925,16.0975,16.135,16.5625,16.34,17.03125,16.0625,16.813125,16.39125,16.455,16.69875,16.63125,16.26125,15.965,16.905625,16.861875,16.899375,16.5275,16.554375,16.820625,16.7375,17.359375,16.490625,16.78125,17.181875,17.463125,17.040625,16.564375,15.791875,16.13625,16.20625,16.08125,17.098125,15.658125,14.361875,14.716875
2024-07-19,,17.225,16.313125,16.668125,16.355,16.010625,16.786562,16.12,16.238125,16.33125,16.44375,16.0875,16.19125,16.33375,16.636875,16.451875,17.1325,16.2275,16.9025,16.52375,16.521875,16.768125,16.649375,16.314375,16.13,17.0125,16.895,17.0775,16.683125,16.64625,16.89625,16.681875,17.45,16.57375,16.788125,17.273125,17.600625,17.04,16.570625,15.92125,16.210625,16.120625,16.199375,17.13625,15.7525,14.41875,14.791875
2024-07-20,,17.32,16.400312,16.778125,16.49,16.07875,16.85,16.2325,16.363125,16.388125,16.58,16.199375,16.366875,16.4775,16.749375,16.4975,17.29125,16.345,16.98125,16.610625,16.579375,16.860625,16.726875,16.391875,16.250625,17.113125,16.9775,17.110625,16.77125,16.721875,16.97375,16.74625,17.451875,16.73125,16.8125,17.41875,17.80875,17.074375,16.590625,16.09875,16.25,16.071875,16.3275,17.156875,15.779375,14.56,14.8625
2024-07-21,,17.415,16.4875,16.918125,16.625,16.15125,16.939062,16.345,16.438438,16.42875,16.601875,16.2765,16.4,16.77,16.81625,16.530625,17.338125,16.530625,17.060625,16.740625,16.61625,16.98875,16.78625,16.51375,16.326875,17.241875,16.99375,17.125625,16.829375,16.8875,16.93625,16.85875,17.4125,16.834375,16.87,17.51375,17.918125,17.113125,16.689375,16.186875,16.3825,16.176875,16.33875,17.3225,15.84875,14.638125,14.868125
2024-07-22,,17.438438,16.60625,17.058125,16.799375,16.22375,17.028125,16.400312,16.51375,16.60875,16.634375,16.353625,16.484375,16.85375,16.866875,16.68125,17.415,16.695625,17.075625,16.8375,16.628125,17.095625,16.8025,16.606875,16.315625,17.27375,17.108125,17.13875,16.929375,17.028125,16.886875,16.91,17.4625,16.91125,16.959375,17.459375,17.979375,17.098125,16.854375,16.28875,16.485,16.32375,16.4025,17.544375,15.86375,14.63875,14.91125
2024-07-23,,17.461875,16.725,17.145938,16.97375,16.220625,17.167187,16.455625,16.536875,16.76125,16.593125,16.43075,16.531875,16.833125,16.94,16.83875,17.53625,16.725625,17.013125,16.929375,16.72,17.25625,16.94,16.709375,16.464375,17.380625,17.086875,17.201875,17.065,17.20875,16.83875,16.968125,17.495,16.93,17.08375,17.475,18.034375,17.181875,17.003125,16.31125,16.558125,16.3425,16.515625,17.64625,15.82375,14.6175,14.9925
2024-07-24,,17.514062,16.779687,17.23375,17.032812,16.2175,17.30625,16.525625,16.56,16.8875,16.650625,16.507875,16.585,16.810625,16.931875,16.8975,17.52125,16.73375,17.036875,17.01875,16.8525,17.378125,16.92875,16.835625,16.599375,17.38375,17.0925,17.31875,17.21375,17.369375,16.744375,17.01,17.49875,16.935625,17.125,17.585,18.133125,17.313125,17.07,16.36125,16.59,16.44875,16.625,17.7325,15.773125,14.659375,15.09125
2024-07-25,,17.56625,16.834375,17.224375,17.091875,16.269375,17.397812,16.595625,16.570625,16.996875,16.755,16.585,16.646875,16.85625,16.95875,16.926875,17.49375,16.78,17.13875,17.091875,17.01125,17.37375,16.9525,16.980625,16.6275,17.415625,17.11375,17.414375,17.279375,17.38625,16.705,17.148125,17.5525,17.16375,17.294375,17.72625,18.3025,17.47375,17.068125,16.534375,16.6475,16.560625,16.745625,17.696875,15.81,14.72875,15.11125
2024-07-26,,17.479687,16.912188,17.215,17.11375,16.32125,17.489375,16.54875,16.58125,17.129375,16.904375,16.603125,16.76625,16.885625,17.1525,16.979375,17.455,16.876875,17.238125,17.14625,17.1275,17.333125,16.95875,17.074375,16.718125,17.416875,17.165,17.563125,17.325,17.41125,16.819375,17.22625,17.656875,17.32,17.349375,17.80625,18.346875,17.565625,17.141875,16.655625,16.6925,16.586875,16.778125,17.745625,15.83625,14.810625,15.221875
2024-07-27,,17.393125,16.99,17.272187,17.135625,16.405938,17.4975,16.501875,16.625625,17.31,17.055,16.73,16.870625,16.945625,17.274375,17.10375,17.485625,16.934375,17.31125,17.15,17.26125,17.2725,17.05,17.19375,16.715625,17.44625,17.238125,17.566875,17.29,17.4475,16.91125,17.2825,17.716875,17.31875,17.385625,17.923125,18.346875,17.635625,17.191875,16.72625,16.81125,16.70875,16.83375,17.779375,15.980625,14.91,15.265
2024-07-28,,17.426562,16.984062,17.329375,17.150937,16.490625,17.505625,16.47125,16.67,17.45125,17.1,16.840625,16.8825,17.004375,17.42125,17.100625,17.525,17.0475,17.343125,17.22875,17.346875,17.311875,17.39625,17.249375,16.715,17.471875,17.3775,17.595,17.29,17.49875,17.065,17.34875,17.76,17.354375,17.43,18.070625,18.37625,17.713125,17.18375,16.876875,16.853125,16.876875,16.843125,17.768125,16.14125,14.978125,15.311875
2024-07-29,,17.46,16.978125,17.401875,17.16625,16.624375,17.550625,16.440625,16.70375,17.415,17.215625,16.941875,16.971875,17.019375,17.4425,17.11375,17.590625,17.149375,17.339375,17.245625,17.37125,17.3675,17.73375,17.195,16.701875,17.510625,17.53125,17.68375,17.314375,17.50875,17.18125,17.4325,17.845,17.376875,17.464375,18.23625,18.4125,17.71,17.270625,16.98,17.004375,16.921875,16.863125,17.853125,16.334375,15.031875,15.341875
2024-07-30,,17.458125,16.98875,17.474375,17.299375,16.758125,17.595625,16.540625,16.7375,17.441875,17.360625,16.975,17.0425,17.130625,17.34625,17.138125,17.6625,17.24875,17.395625,17.27625,17.3775,17.4625,17.748125,17.226875,16.76625,17.52375,17.621875,17.726875,17.3475,17.56,17.386875,17.515625,18.010625,17.480625,17.471875,18.31875,18.53375,17.685625,17.346875,16.928125,17.11125,16.8725,16.98875,17.869375,16.406875,15.04875,15.48125
2024-07-31,,17.45625,16.999375,17.481875,17.4325,16.82875,17.706562,16.640625,16.723125,17.5275,17.43625,17.0275,17.12125,17.220625,17.313125,17.099375,17.6325,17.33625,17.390625,17.3,17.44125,17.484375,17.6775,17.296875,16.82625,17.48625,17.650625,17.85,17.37125,17.668125,17.445,17.64125,18.071875,17.52625,17.63875,18.38375,18.635625,17.756875,17.2775,16.7825,17.179375,16.93125,17.08625,17.865625,16.518125,15.1,15.665
2024-08-01,,17.43,17.098438,17.489375,17.565625,16.899375,17.8175,16.733438,16.70875,17.569375,17.499375,17.129375,17.18,17.365625,17.296875,17.01625,17.5375,17.476875,17.4725,17.291875,17.474375,17.59,17.8175,17.36875,16.78625,17.534375,17.685,17.855625,17.383125,17.755625,17.386875,17.733125,18.130625,17.590625,17.75,18.426875,18.696875,17.725,17.333125,16.768125,17.306875,17.036875,17.085625,17.96125,16.64,15.1825,15.78375
2024-08-02,,17.40375,17.1975,17.520312,17.69875,16.922188,17.932187,16.82625,16.74,17.611875,17.5625,17.149375,17.30375,17.3875,17.386875,17.020625,17.42125,17.470625,17.570625,17.375625,17.448125,17.614375,18.0375,17.446875,16.9425,17.6025,17.68875,17.856875,17.501875,17.8225,17.4975,17.755625,18.184375,17.75875,17.85875,18.476875,18.733125,17.773125,17.3475,16.765,17.40125,17.060625,17.173125,17.980625,16.759375,15.224375,15.958125
2024-08-03,,17.429375,17.393437,17.55125,17.807812,16.945,18.046875,16.96,16.77125,17.73125,17.625,17.12625,17.365625,17.37875,17.578125,17.030625,17.54375,17.5175,17.6575,17.4475,17.49875,17.691875,18.13625,17.485625,16.92375,17.540625,17.72,17.87,17.56625,17.89125,17.511875,17.85625,18.255625,17.8075,17.9525,18.455,18.850625,17.83375,17.4075,16.801875,17.31375,17.094375,17.194375,18.005625,16.88875,15.325625,16.183125
2024-08-04,,17.455,17.589375,17.626562,17.916875,17.025625,18.113125,17.09375,16.74625,17.835,17.685625,17.183125,17.41125,17.474375,17.738125,17.09375,17.653125,17.579375,17.659375,17.430625,17.641875,17.72625,18.284375,17.5125,16.885625,17.474375,17.70625,17.99875,17.641875,17.8275,17.585,17.958125,18.33125,17.89875,18.0375,18.40125,18.940625,17.944375,17.429375,16.868125,17.305625,17.18,17.126875,18.0625,17.06625,15.421875,16.3275
2024-08-05,,17.416875,17.689687,17.701875,18.025937,17.10625,18.179375,17.200312,16.72125,17.92625,17.805,17.174375,17.48125,17.58875,17.74125,17.08,17.671875,17.680625,17.69125,17.3475,17.708125,17.80375,18.414375,17.514375,16.91375,17.48625,17.738125,18.06,17.704375,17.696875,17.6675,18.114375,18.478125,17.896875,18.074375,18.345,18.928125,18.01,17.46625,17.000625,17.30625,17.34625,17.226875,18.1,17.144375,15.475,16.408125
2024-08-06,,17.37875,17.79,17.760937,18.135,17.107812,18.179062,17.306875,16.772812,17.93625,17.780625,17.254375,17.571875,17.749375,17.825625,17.125,17.743125,17.865,17.69875,17.2725,17.916875,17.820625,18.475,17.55375,16.91625,17.543125,17.7925,18.02625,17.700625,17.66875,17.753125,18.171875,18.549375,17.916875,18.10625,18.331875,18.94625,17.924375,17.528125,17.099375,17.383125,17.450625,17.29875,18.19625,17.1325,15.41875,16.338125
2024-08-07,,17.453438,17.81,17.82,18.147656,17.109375,18.17875,17.389688,16.824375,18.00875,17.814375,17.385625,17.653125,17.911875,17.87875,17.20875,17.820625,17.9025,17.701875,17.38,17.999375,17.860625,18.524375,17.57125,16.913125,17.580625,17.966875,17.96625,17.820625,17.729375,17.860625,18.210625,18.560625,17.885625,18.15375,18.3625,19.12125,18.0675,17.65125,17.1375,17.51125,17.558125,17.44875,18.221875,17.0675,15.406875,16.376875
2024-08-08,,17.528125,17.83,17.902188,18.160312,17.054688,18.177188,17.4725,16.809375,18.021875,17.73375,17.4225,17.62875,18.05625,18.01125,17.374375,17.86,18.01625,17.626875,17.5425,17.96125,17.998125,18.590625,17.61125,16.983125,17.736875,18.04125,17.956875,18.070625,17.866875,17.9175,18.31875,18.66125,17.944375,18.21625,18.583125,19.099375,18.049375,17.805,17.135,17.48375,17.656875,17.6,18.17875,17.046875,15.433125,16.43125
2024-08-09,,17.717188,17.983125,17.984375,18.172969,17,18.175625,17.578125,16.794375,18.0025,17.820625,17.50375,17.681875,18.1825,18.064375,17.490625,17.88625,18.215,17.64375,17.55375,17.85625,18.105,18.599375,17.588125,17.128125,17.798125,18.015625,17.935625,18.2,17.87375,17.976875,18.383125,18.700625,17.98,18.26,18.759375,19.11875,17.960625,17.881875,17.24125,17.425625,17.625625,17.678125,18.17875,17.04625,15.4025,16.6225
2024-08-10,,17.90625,18.13625,18.046875,18.185625,17.010937,18.145,17.68375,16.900312,17.94625,17.86375,17.55375,17.65875,18.20875,18.015625,17.57125,17.836875,18.210625,17.75875,17.694375,17.81,18.2375,18.573125,17.614375,17.211875,17.78125,18.010625,17.95125,18.213125,17.86125,17.98125,18.416875,18.815625,18.05625,18.335625,18.844375,19.196875,17.940625,17.9425,17.2875,17.38625,17.64125,17.796875,18.1925,17.065,15.408125,16.804375
2024-08-11,,17.982812,18.224375,18.109375,18.259688,17.021875,18.114375,17.748438,17.00625,17.94625,17.89125,17.60125,17.565625,18.208125,18.045,17.596875,17.76625,18.264375,17.874375,17.7875,17.976875,18.38875,18.565,17.618125,17.22875,17.703125,18.03625,17.9475,18.216875,17.866875,18.031875,18.45625,18.856875,18.081875,18.4125,18.8975,19.3075,17.91125,18.08625,17.319375,17.41875,17.68375,17.9175,18.314375,17.139375,15.44125,16.913125
2024-08-12,,18.059375,18.3125,18.114688,18.33375,17.103125,,17.813125,17.144375,18.00125,17.886875,17.6675,17.645,18.2125,18.065625,17.57125,17.881875,18.275625,17.875,17.880625,18.1075,18.393125,18.558125,17.655,17.260625,17.694375,18.169375,18.01375,18.241875,17.80625,18.168125,18.475,18.951875,18.205,18.395,18.989375,19.319375,17.901875,18.215,17.29125,17.531875,17.7675,17.990625,18.458125,17.194375,15.449375,16.89
2024-08-13,,18.167187,18.306562,18.12,18.348438,17.184375,,17.8775,17.2825,18.0275,17.8875,17.725,17.710625,18.3,18.11,17.595,18.00875,18.23125,17.938125,17.948125,18.08,18.393125,18.563125,17.705,17.226875,17.73,18.29125,18.164375,18.27625,17.79,18.193125,18.50125,19.0275,18.241875,18.38,19.09,19.338125,17.849375,18.2725,17.3025,17.61875,17.821875,18.1,18.524375,17.286875,15.434375,16.91625
2024-08-14,,18.275,18.300625,18.233438,18.363125,17.3075,,17.941875,17.352188,18.020625,17.914375,17.79,17.77625,18.331875,18.143125,17.703125,18.036875,18.1975,18.050625,18.055,18.090625,18.354375,18.611875,17.8025,17.209375,17.683125,18.29875,18.2075,18.343125,17.784375,18.175625,18.594375,19.0725,18.269375,18.4075,19.1825,19.374375,17.78875,18.334375,17.4575,17.71625,17.878125,18.1275,18.535,17.430625,15.493125,16.925625
