day_month,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
2024-03-01,,16.460625,16.19,15.724141,16.338125,16.0825,15.498125,15.729375,15.995,15.913125,16.184375,15.65,16.105,15.428125,15.308125,15.690625,15.730625,15.275,15.16375,15.495,15.711875,15.20125,15.49,15.6675,15.3725,15.590625,15.07875,14.813125,14.4075,14.661875,15.30125,15.225,14.961875,14.5475,15.17375,15.08625,14.67125,14.43125,14.4575,14.445625,14.304375,14.528125,15.026875,14.650625,14.721875,14.6075,14.68,
2024-03-02,,16.446875,16.208281,15.709062,16.353437,16.0375,15.500625,15.72,16.02875,15.850625,16.216875,15.6675,16.174375,15.39125,15.325625,15.766875,15.725625,15.30625,15.159375,15.406875,15.7025,15.16375,15.463125,15.72,15.454375,15.62625,15.035625,14.836875,14.484375,14.640625,15.28125,15.22125,15.024375,14.549375,15.3225,15.008125,14.743125,14.39125,14.42,14.4425,14.275625,14.57875,15.03125,14.651875,14.7,14.635,14.6775,
2024-03-03,,16.433125,16.226562,15.693984,16.36875,15.999062,15.5225,15.710625,16.026562,15.788125,16.22625,15.705,16.1675,15.428125,15.365625,15.71375,15.754375,15.3275,15.15125,15.354375,15.70125,15.171875,15.4525,15.725625,15.439375,15.54875,15.001875,14.84125,14.5025,14.644375,15.265,15.156875,15.114375,14.494375,15.33125,14.924375,14.763125,14.323125,14.36625,14.3825,14.27125,14.5575,15.08125,14.7075,14.7225,14.640625,14.733125,
2024-03-04,,16.475938,16.244844,15.678906,16.395312,15.960625,15.544375,15.665625,16.024375,15.835,16.21375,15.673125,16.125,15.385,15.38375,15.674375,15.71625,15.310625,15.131875,15.37375,15.7,15.214375,15.44,15.66,15.333125,15.433125,15.055,14.89375,14.51375,14.70375,15.210625,15.211875,15.173125,14.559375,15.29875,14.895,14.791875,14.315625,14.374375,14.40125,14.23625,14.595625,15.074375,14.724375,14.745,14.639375,14.783125,
2024-03-05,,16.51875,16.263125,15.663828,16.421875,15.98375,15.589062,15.620625,16.016562,15.881875,16.26875,15.664375,15.98875,15.396875,15.445,15.83,15.5825,15.28875,15.171875,15.4275,15.734375,15.19375,15.413125,15.560625,15.330625,15.444375,15.074375,14.899375,14.53,14.6625,15.259375,15.1975,15.226875,14.666875,15.25125,14.89625,14.86875,14.3425,14.418125,14.426875,14.2475,14.613125,15.005,14.760625,14.77625,14.614375,14.815,
2024-03-06,,16.530625,16.283125,15.64875,16.381563,16.006875,15.63375,15.616875,16.00875,15.787812,16.276875,15.64,15.975,15.360625,15.39375,15.821875,15.539375,15.24125,15.261875,15.469375,15.758125,15.158125,15.37125,15.561875,15.4125,15.42375,15.1225,14.93625,14.5375,14.600625,15.25125,15.1475,15.228125,14.703125,15.22,14.93875,14.855,14.32125,14.474375,14.4625,14.2275,14.654375,14.9375,14.77625,14.81625,14.589375,14.843125,
2024-03-07,,16.5425,16.303125,15.675938,16.34125,16.042812,15.632812,15.613125,16.033437,15.69375,16.255,15.546875,15.998125,15.3725,15.508125,15.854375,15.5625,15.255625,15.271875,15.39,15.813125,15.205,15.28,15.56625,15.45375,15.41375,15.14625,14.898125,14.603125,14.551875,15.27,15.073125,15.228125,14.748125,15.206875,15.001875,14.76375,14.29375,14.55,14.44125,14.248125,14.675,14.929375,14.794375,14.8375,14.564375,14.866875,
2024-03-08,,16.519375,16.24,15.703125,16.270937,16.07875,15.631875,15.592188,16.058125,15.675,16.340625,15.468125,16.134375,15.410625,15.505,15.850625,15.55125,15.295,15.26375,15.315625,15.8525,15.243125,15.2675,15.544375,15.475625,15.41875,15.17625,14.883125,14.649375,14.655625,15.348125,14.97,15.160625,14.70375,15.21375,15.01875,14.7225,14.25875,14.550625,14.409375,14.256875,14.679375,14.916875,14.824375,14.83375,14.560625,14.95625,
2024-03-09,,16.49625,16.176875,15.74125,16.200625,16.17,15.645312,15.57125,16.097188,15.65625,16.309375,15.4825,16.19875,15.3775,15.509375,15.7775,15.40125,15.31375,15.19,15.358125,15.8575,15.325,15.259375,15.538125,15.488125,15.4,15.218125,14.89125,14.67875,14.74875,15.34875,14.958125,15.188125,14.651875,15.224375,15.089375,14.73375,14.278125,14.52,14.36625,14.278125,14.708125,14.91375,14.819375,14.74375,14.4975,14.994375,
2024-03-10,,16.423437,16.115938,15.779375,16.169687,16.26125,15.65875,15.650938,16.13625,15.686562,16.3025,15.466875,16.255625,15.391875,15.47375,15.803125,15.431875,15.208125,15.1675,15.46125,15.7775,15.32875,15.230625,15.5525,15.52875,15.36125,15.206875,14.83375,14.6625,14.786875,15.268125,14.911875,15.225,14.5975,15.255,15.086875,14.77,14.289375,14.511875,14.385,14.35875,14.8,15.015625,14.84,14.69,14.424375,15.00375,
2024-03-11,,16.350625,16.055,15.802812,16.13875,16.349375,15.639688,15.730625,16.09875,15.716875,16.231875,15.480625,16.251875,15.365625,15.5,15.86125,15.49,15.095625,15.179375,15.48,15.710625,15.351875,15.291875,15.559375,15.50875,15.390625,15.105,14.92,14.611875,14.775,15.298125,14.920625,15.234375,14.5575,15.264375,15.13375,14.903125,14.34875,14.575625,14.440625,14.395,14.85625,14.91375,14.805625,14.630625,14.44875,15.065,
2024-03-12,,16.330937,16.017187,15.82625,16.115,16.4375,15.620625,15.870625,16.06125,15.75375,16.2125,15.48125,16.214375,15.394375,15.504375,15.865,15.444375,15.064375,15.15125,15.4975,15.660625,15.316875,15.35625,15.630625,15.541875,15.396875,15.026875,14.87,14.591875,14.7525,15.303125,14.92625,15.209375,14.59375,15.219375,15.14125,14.963125,14.33625,14.57,14.431875,14.42625,14.80375,14.911875,14.71125,14.6275,14.423125,15.026458,
2024-03-13,,16.31125,15.979375,15.86125,16.09125,16.406562,15.699062,16.010625,16.02875,15.790625,16.1075,15.526875,16.194375,15.413125,15.5025,15.855,15.435625,15.068125,15.15,15.541875,15.6475,15.278125,15.270625,15.694375,15.533125,15.37125,14.929375,14.78,14.486875,14.72,15.271875,14.92625,15.169375,14.626875,15.21,15.1825,15.00875,14.3125,14.575,14.43625,14.43125,14.825,14.8975,14.63875,14.571875,14.35625,14.987917,
2024-03-14,,16.3475,15.986875,15.89625,16.040312,16.375625,15.7775,16.078125,15.99625,15.786875,16.035625,15.468125,16.13125,15.35,15.510625,15.845,15.539375,15.01125,15.123125,15.6075,15.58125,15.260625,15.161875,15.76375,15.54625,15.41125,14.875625,14.695625,14.450625,14.690625,15.216875,14.910625,15.140625,14.6275,15.33,15.148125,14.94875,14.36625,14.5425,14.480625,14.45,14.823125,14.926875,14.64875,14.555625,14.345625,14.949375,
2024-03-15,,16.38375,15.994375,15.83375,15.989375,16.299375,15.820938,16.145625,15.99375,15.783125,15.9675,15.47125,16.01625,15.383125,15.44,15.751875,15.571875,15.03375,15.105,15.6125,15.60375,15.279375,15.07,15.708125,15.435,15.463125,14.9125,14.71,14.393125,14.63875,15.2,14.974375,15.189375,14.72375,15.414375,15.164375,15.0275,14.425625,14.60125,14.41875,14.4775,14.79875,14.936875,14.68,14.54375,14.3325,14.963125,
2024-03-16,,16.457188,16.007969,15.77125,16.023125,16.223125,15.864375,16.179688,15.99125,15.757188,15.93375,15.43875,15.96625,15.3875,15.49375,15.675625,15.600625,15.019375,15.070625,15.608125,15.546875,15.3,15.059375,15.63875,15.4025,15.504375,14.93375,14.674375,14.3475,14.586875,15.185625,15.02875,15.21125,14.719375,15.418125,15.108125,15.065625,14.41,14.544375,14.31375,14.461875,14.76625,14.935,14.71125,14.5825,14.338125,14.961875,
2024-03-17,,16.530625,16.021562,15.71875,16.056875,16.145312,15.832188,16.21375,15.948437,15.73125,15.903125,15.37875,15.87875,15.39875,15.42,15.66875,15.535,15.039375,15.040625,15.661875,15.56,15.274375,15.10625,15.66375,15.329375,15.585,14.948125,14.605,14.33125,14.60125,15.18625,15.09125,15.1775,14.654375,15.39,15.124375,15.051875,14.3575,14.555,14.29375,14.406875,14.713125,14.9375,14.755625,14.630625,14.376875,14.929375,
2024-03-18,,16.546562,16.035156,15.66625,16.063438,16.0675,15.8,16.22125,15.905625,15.745,15.915625,15.4125,15.739375,15.49625,15.48125,15.644375,15.418125,15.111875,15.02125,15.680625,15.58,15.293125,15.08125,15.6075,15.315,15.598125,14.95,14.44125,14.369375,14.5275,15.1925,15.09,15.1825,14.585,15.360625,15.083125,15.089375,14.360625,14.535625,14.270625,14.3325,14.609375,14.901875,14.781875,14.63125,14.37125,14.896875,
2024-03-19,,16.5625,16.04875,15.652188,16.07,16.106562,15.785312,16.22875,15.853125,15.75875,15.9775,15.456875,15.69375,15.440625,15.4875,15.603125,15.34125,15.16,14.99375,15.668125,15.525,15.394375,15.1,15.46375,15.31625,15.571875,14.9225,14.368125,14.3475,14.4625,15.21125,15.03125,15.185,14.50625,15.3525,14.990625,15.09,14.38,14.56125,14.296875,14.295625,14.675,14.8975,14.759375,14.669375,14.37125,14.860625,
2024-03-20,,16.471875,16.062344,15.638125,16.086562,16.145625,15.770625,16.17875,15.800625,15.757812,15.92875,15.466875,15.700625,15.34125,15.549375,15.634375,15.286875,15.186875,15.00875,15.72375,15.500625,15.4525,15.074375,15.4375,15.353125,15.645625,14.895,14.393125,14.296875,14.445,15.210625,15.0475,15.2,14.4625,15.333125,14.91875,15.13125,14.416875,14.564375,14.32375,14.281875,14.695625,14.838125,14.75875,14.655,14.350625,14.81,
2024-03-21,,16.38125,16.075937,15.629062,16.103125,16.115937,15.713125,16.12875,15.794062,15.756875,15.889375,15.5375,15.83125,15.3075,15.651875,15.656875,15.290625,15.201875,15.06125,15.684375,15.453125,15.475625,15.055,15.39,15.305625,15.6675,14.878125,14.3625,14.2675,14.545,15.20625,15.130625,15.050625,14.48875,15.3025,14.890625,14.990625,14.503125,14.58875,14.288125,14.308125,14.6625,14.673125,14.864375,14.645625,14.325625,14.841875,
2024-03-22,,16.388125,16.089531,15.62,16.14375,16.08625,15.655625,16.140938,15.7875,15.739687,15.946875,15.419375,15.725625,15.305625,15.6425,15.71125,15.335,15.206875,15.051875,15.6675,15.4675,15.495,15.055,15.388125,15.218125,15.643125,14.888125,14.35875,14.253125,14.59,15.18,15.183125,15.03,14.58125,15.296875,14.8775,14.85375,14.50625,14.588125,14.260625,14.278125,14.5575,14.64625,14.72,14.519375,14.371875,14.85125,
2024-03-23,,16.395,16.103125,15.606875,16.184375,16.079688,15.645625,16.153125,15.758125,15.7225,15.909375,15.391875,15.688125,15.3075,15.656875,15.735,15.43625,15.240625,14.920625,15.685625,15.376875,15.5425,15.0675,15.375,15.181875,15.6125,14.903125,14.454375,14.183125,14.505,15.0925,15.15625,15.073125,14.55,15.25625,14.876875,14.805,14.47625,14.541875,14.269375,14.22875,14.525625,14.619375,14.614375,14.505625,14.405,14.816875,
2024-03-24,,16.379375,16.068125,15.59375,16.093438,16.073125,15.635625,16.138437,15.72875,15.698125,15.838125,15.39,15.67625,15.295625,15.6475,15.776875,15.454375,15.19,14.891875,15.668125,15.395,15.52,15.100625,15.371875,15.193125,15.650625,14.95875,14.38,14.169375,14.47375,15.12625,15.118125,15.161875,14.54,15.22625,14.888125,14.78,14.469375,14.538125,14.29625,14.13625,14.458125,14.515,14.5625,14.57625,14.40625,14.879375,
2024-03-25,,16.36375,16.033125,15.601875,16.0025,16.060937,15.582812,16.12375,15.689062,15.67375,15.77625,15.415625,15.700625,15.32625,15.686875,15.69875,15.4225,15.228125,14.893125,15.57875,15.415625,15.545,15.050625,15.37625,15.1975,15.615,14.984375,14.365,14.1925,14.58625,15.151875,15.110625,15.148125,14.554375,15.19,14.915,14.803125,14.509375,14.530625,14.31,14.19125,14.43875,14.394375,14.594375,14.630625,14.3775,14.881875,
2024-03-26,,16.271563,16.0025,15.61,16.001875,16.04875,15.53,16.051875,15.649375,15.718125,15.7925,15.425625,15.6525,15.2425,15.60625,15.62375,15.5025,15.168125,14.8975,15.491875,15.42625,15.57625,15.086875,15.3625,15.189375,15.615,14.976875,14.3675,14.2075,14.540625,15.173125,15.06625,15.161875,14.573125,15.219375,14.92,14.78125,14.505,14.54875,14.3075,14.249375,14.41125,14.399375,14.574375,14.631875,14.36625,14.989375,
2024-03-27,,16.179375,15.971875,15.5925,16.00125,16.08,15.547188,15.98,15.708125,15.7625,15.8025,15.4825,15.575,15.246875,15.59125,15.6125,15.464375,15.223125,14.89375,15.339375,15.42375,15.57625,15.10125,15.33375,15.163125,15.564375,14.908125,14.440625,14.1525,14.44125,15.159375,15.030625,15.179375,14.56625,15.269375,14.898125,14.644375,14.506875,14.52375,14.36125,14.279375,14.420625,14.340625,14.566875,14.579375,14.361875,15.0075,
2024-03-28,,16.089375,15.942188,15.575,16.040625,16.11125,15.564375,15.973438,15.766875,15.813125,15.78125,15.451875,15.685625,15.259375,15.535625,15.62,15.48625,15.228125,14.936875,15.33375,15.41,15.543125,15.129375,15.279375,15.09625,15.50375,14.891875,14.42625,14.156875,14.419375,15.118125,15.061875,15.2575,14.53,15.271875,14.838125,14.586875,14.455625,14.466875,14.330625,14.295,14.341875,14.278125,14.47,14.505,14.340625,15.05125,
2024-03-29,,15.999375,15.9125,15.530312,16.08,16.09375,15.612188,15.966875,15.825625,15.86375,15.678125,15.365625,15.77625,15.37,15.43375,15.649375,15.423125,15.24875,14.96625,15.331875,15.466875,15.54875,15.18375,15.224375,14.99125,15.425,14.86375,14.5,14.165,14.34125,15.09125,14.955,15.3175,14.524375,15.243125,14.831875,14.513125,14.378125,14.380625,14.354375,14.3275,14.1625,14.314375,14.350625,14.47375,14.261875,14.976875,
2024-03-30,,16.008125,15.86625,15.485625,16.11375,16.07625,15.66,15.933438,15.884375,15.8525,15.645,15.33,15.714375,15.52125,15.393125,15.66375,15.42,15.33875,15.038125,15.30375,15.413125,15.461875,15.1725,15.159375,14.941875,15.37125,14.89875,14.45375,14.163125,14.298125,15.08,14.9275,15.38375,14.5725,15.240625,14.8725,14.578125,14.366875,14.259375,14.329375,14.28125,14.138125,14.330625,14.296875,14.44125,14.21375,14.86375,
2024-03-31,,16.016875,15.82,15.494375,16.1475,16.060312,15.587187,15.9,15.943125,15.84125,15.6975,15.299375,15.700625,15.515625,15.36875,15.6,15.379375,15.298125,14.924375,15.25625,15.44,15.45375,15.1625,15.09625,14.89,15.386875,14.825625,14.325625,14.22625,14.31875,15.045,14.9025,15.333125,14.574375,15.219375,14.88,14.658125,14.353125,14.18375,14.3,14.249375,14.134375,14.3075,14.36,14.450625,14.206875,14.743125,
2024-04-01,,15.915937,15.778437,15.503125,16.129062,16.044375,15.514375,15.7725,,15.728437,15.664375,15.15375,15.684375,15.469375,15.373125,15.53375,15.368125,15.253125,14.789375,15.209375,15.428125,15.451875,15.105,15.031875,14.8425,15.20375,14.718125,14.385,14.269375,14.275,15.0175,14.896875,15.32625,14.56,15.14,14.894375,14.57375,14.29,14.21375,14.2625,14.153125,14.09,14.304375,14.424375,14.456875,14.1525,14.7025,
2024-04-02,,15.815,15.736875,15.453125,16.110625,16.054062,15.493437,15.645,,15.615625,15.6925,15.05875,15.64,15.488125,15.314375,15.510625,15.3125,15.165625,14.68625,15.198125,15.421875,15.405625,15.0625,15.036875,14.78,15.13875,14.743125,14.353125,14.255625,14.265625,15.061875,14.910625,15.2625,14.493125,15.16625,14.875,14.54,14.3225,14.22875,14.2475,14.0875,14.004375,14.240625,14.42625,14.418125,14.145625,14.67,
2024-04-03,,15.826875,15.747187,15.403125,16.105938,16.06375,15.4725,15.727188,,15.62625,15.64875,15.01875,15.631875,15.440625,15.261875,15.431875,15.265625,15.0975,14.61,15.145625,15.44375,15.376875,15.07125,15.056875,14.701875,15.03875,14.70875,14.37,14.18625,14.26,14.960625,14.911875,15.280625,14.410625,15.18625,14.778125,14.60375,14.22625,14.155625,14.24125,14.040625,13.97125,14.153125,14.38,14.3575,14.119375,14.665625,
2024-04-04,,15.83875,15.7575,15.394688,16.10125,15.990938,15.4125,15.809375,,15.636875,15.639375,15.056875,15.640625,15.446875,15.155,15.35375,15.156875,15.01125,14.559375,15.164375,15.4475,15.394375,15.038125,15.048125,14.635,14.978125,14.700625,14.390625,14.1775,14.266875,14.93375,14.888125,15.221875,14.403125,15.064375,14.710625,14.593125,14.2225,14.09625,14.170625,14.02875,13.8575,14.03625,14.23125,14.378125,14.10125,14.66125,
2024-04-05,,15.822187,15.736875,15.38625,16.018125,15.918125,15.3525,15.695938,,15.702812,15.620625,15.025625,15.650625,15.4175,15.004375,15.295625,15.13875,14.944375,14.509375,15.18375,15.41375,15.44,15.04125,15.096875,14.615625,14.97375,14.636875,14.309375,14.146875,14.25,14.968125,14.836875,15.191875,14.42875,15.013125,14.7125,14.525,14.158125,14.088125,14.1175,14.0325,13.76375,13.95625,14.2525,14.33875,14.125,14.56375,
2024-04-06,,15.805625,15.71625,15.387812,15.935,15.896562,15.35,15.5825,,15.76875,15.6775,14.949375,15.495625,15.358125,14.989375,15.30125,15.1125,14.875625,14.439375,15.216875,15.396875,15.386875,14.920625,15.071875,14.608125,14.90375,14.575625,14.2425,14.086875,14.26375,14.93625,14.75625,15.199375,14.385,14.979375,14.75125,14.46125,14.1025,14.0575,14.1275,14.029375,13.663125,13.97625,14.16375,14.373125,14.135625,14.466875,
2024-04-07,,15.891562,15.720937,15.389375,15.818437,15.875,15.3475,15.545312,,15.718594,15.648125,14.84375,15.4075,15.324375,14.975,15.371875,15.12125,14.870625,14.479375,15.20875,15.36625,15.369375,14.845625,15.06375,14.59375,14.8675,14.560625,14.303125,14.00375,14.24625,14.928125,14.7575,15.18375,14.319375,14.94125,14.634375,14.45125,14.11875,14.066875,14.144375,14.00375,13.665625,13.9525,14.103125,14.409375,14.11625,14.39,
2024-04-08,,15.9775,15.725625,15.383125,15.701875,15.795312,15.3825,15.508125,,15.668438,15.635,14.820625,15.281875,15.326875,14.978125,15.280625,15.1125,14.761875,14.4,15.028125,15.353125,15.350625,14.86,15.070625,14.548125,14.885,14.496875,14.224375,13.96125,14.234375,14.898125,14.745625,15.08125,14.283125,14.9075,14.640625,14.45375,14.111875,13.98375,14.08125,14.011875,13.688125,13.8825,14.014375,14.43625,14.081875,14.38875,
2024-04-09,,15.953125,15.704297,15.376875,15.700312,15.715625,15.4175,15.52125,,15.618281,15.581875,14.815625,15.1175,15.23625,14.846875,15.33125,15.0225,14.726875,14.3175,14.886875,15.23625,15.26375,14.784375,15.031875,14.503125,14.903125,14.32875,14.230625,13.950625,14.23375,14.843125,14.7025,15.04,14.3025,14.8825,14.71,14.46375,14.14375,13.91375,14.02875,13.9575,13.745,13.87125,13.95125,14.384375,14.06625,14.399375,
2024-04-10,,15.92875,15.682969,15.364062,15.69875,15.730938,15.374688,15.534375,,15.568125,15.44625,14.765625,15.015,15.175,14.824375,15.29125,14.976875,14.685625,14.40375,14.73625,15.20125,15.24875,14.705,15.015,14.415625,14.834375,14.208125,14.198125,13.955,14.205625,14.84375,14.716875,14.973125,14.3125,14.851875,14.69125,14.386875,14.176875,13.9225,14.000625,13.913125,13.76875,13.829375,13.8725,14.32625,14.085625,14.3325,
2024-04-11,,15.86,15.661641,15.35125,15.67375,15.74625,15.331875,15.52875,,15.540312,15.32,14.664375,14.925,15.096875,14.720625,15.33875,14.97875,14.63125,14.340625,14.63375,15.051875,15.24,14.643125,15.04,14.348125,14.78625,14.08,14.1575,13.92,14.169375,14.766875,14.72375,14.88375,14.323125,14.78875,14.616875,14.259375,14.16125,13.943125,13.928125,13.915625,13.7325,13.786875,13.783125,14.17,14.115625,14.286875,
2024-04-12,,15.79125,15.640312,15.305625,15.64875,15.614687,15.247812,15.523125,,15.5125,15.286875,14.61875,14.82375,14.989375,14.735,15.32625,14.934375,14.59125,14.315,14.598125,15.075625,15.26125,14.6225,15.04875,14.334375,14.686875,14.061875,14.130625,13.921875,14.124375,14.743125,14.7,14.824375,14.299375,14.80125,14.544375,14.23875,14.1175,13.96375,13.82625,13.88375,13.6725,13.79,13.821875,14.08125,14.093125,14.2925,
2024-04-13,,15.72,15.618984,15.26,15.709062,15.483125,15.16375,15.502187,,15.449375,15.2825,14.524375,14.786875,14.975,14.725625,15.283125,14.864375,14.53375,14.27125,14.54875,15.084375,15.2725,14.631875,14.969375,14.3325,14.629375,13.98875,14.09125,13.915,14.04125,14.631875,14.66,14.79375,14.29,14.836875,14.461875,14.203125,14.125,13.97,13.809375,13.85125,13.644375,13.764375,13.870625,14.0475,14.06375,14.255625,
2024-04-14,,15.64875,15.597656,15.248438,15.769375,15.413125,15.131562,15.48125,,15.38625,15.33,14.4625,14.81125,14.919375,14.69125,15.224375,14.85625,14.505,14.20375,14.51375,15.0175,15.260625,14.545625,14.874375,14.331875,14.55875,13.923125,14.016875,13.92625,13.976875,14.541875,14.635625,14.735,14.3125,14.8125,14.366875,14.240625,14.073125,13.905,13.790625,13.80625,13.569375,13.720625,13.934375,14.059375,14.05,14.173125,
2024-04-15,,15.605938,15.576328,15.236875,15.705,15.343125,15.099375,15.52125,,15.382187,15.243125,14.473125,14.645625,14.760625,14.6775,15.190625,14.746875,14.40875,14.125625,14.475,14.9275,15.17625,14.44,14.8125,14.358125,14.54625,13.92125,13.98375,13.926875,13.94,14.45125,14.584375,14.718125,14.288125,14.8475,14.310625,14.195625,14.020625,13.888125,13.800625,13.73625,13.530625,13.6975,13.953125,14.051875,14.019375,14.049375,
2024-04-16,,15.563125,15.555,15.185312,15.640625,15.255625,15.087187,15.56125,,15.378125,15.158125,14.339375,14.548125,14.806875,14.73375,15.11875,14.739375,14.320625,14.12625,14.404375,14.85875,15.12125,14.38625,14.755625,14.395,14.495625,13.79,13.975,13.944375,13.93125,14.36125,14.52,14.71375,14.23625,14.890625,14.24875,14.063125,14.000625,13.86875,13.78125,13.690625,13.486875,13.65375,13.895,14.03875,14.03875,14.01625,
2024-04-17,,15.565,15.530938,15.13375,15.648125,15.168125,15.075,15.525,,15.39,15.104375,14.155625,14.45375,14.863125,14.775,15.0925,14.708125,14.353125,14.116875,14.3625,14.8275,15.006875,14.311875,14.75875,14.23375,14.394375,13.764375,13.974375,13.909375,13.92375,14.264375,14.49625,14.72875,14.20375,14.8675,14.23375,13.9475,13.98125,13.785625,13.740625,13.621875,13.430625,13.616875,13.885,13.9575,14.01125,14.03,
2024-04-18,,15.566875,15.506875,15.119062,15.655625,15.073125,15.083437,15.48875,,15.401875,15.04625,14.058125,14.38375,14.801875,14.693125,15.09,14.6825,14.264375,14.113125,14.321875,14.7675,14.919375,14.27125,14.7325,14.155625,14.37375,13.7275,13.94875,13.923125,13.90625,14.2675,14.466875,14.7025,14.136875,14.816875,14.18625,13.944375,13.93375,13.69125,13.70375,13.60125,13.366875,13.591875,13.816875,13.92,13.998125,14.02,
2024-04-19,,15.52,15.53125,15.104375,15.611562,14.978125,15.091875,15.4225,,15.316875,15.04375,13.999375,14.308125,14.7025,14.654375,15.044375,14.629375,14.21625,14.093125,14.29125,14.635625,14.824375,14.301875,14.703125,14.19625,14.353125,13.686875,13.94125,13.923125,13.89375,14.171875,14.4725,14.679375,14.116875,14.80875,14.18375,13.95,13.944375,13.658125,13.690625,13.5725,13.371875,13.613125,13.70125,13.865,13.959375,14.02625,
2024-04-20,,15.473125,15.555625,15.106875,15.5675,14.960938,15.018125,15.35625,,15.231875,14.9925,13.976875,14.26,14.643125,14.61,14.995625,14.63375,14.136875,14.135625,14.22625,14.61,14.800625,14.3925,14.69,14.1675,14.330625,13.66875,14.005,13.944375,13.85125,14.096875,14.556875,14.636875,14.06125,14.805625,14.13,13.913125,13.95875,13.619375,13.620625,13.55,13.328125,13.58125,13.650625,13.809375,13.933125,13.938125,
2024-04-21,,15.455625,15.504062,15.109375,15.464062,14.94375,14.944375,15.314375,,15.13875,14.971875,13.956875,14.228125,14.65625,14.591875,14.991875,14.628125,14.1475,14.160625,14.175,14.569375,14.809375,14.4075,14.6575,14.155625,14.29375,13.5375,13.964375,13.83625,13.7675,14.053125,14.498125,14.6275,14.05,14.725625,14.116875,13.86375,13.990625,13.5775,13.56625,13.513125,13.325625,13.57875,13.584375,13.785625,13.865625,13.89375,
2024-04-22,,15.438125,15.4525,15.058125,15.360625,14.871562,14.889062,15.2725,,15.045625,14.909375,13.8875,14.165,14.614375,14.486875,14.986875,14.6225,14.038125,14.08625,14.195,14.5525,14.78,14.381875,14.651875,14.070625,14.255625,13.521875,13.910625,13.865,13.746875,14.026875,14.395625,14.61,14.04125,14.638125,14.041875,13.81875,13.9575,13.564375,13.521875,13.5075,13.320625,13.5725,13.5325,13.8,13.856875,13.826875,
2024-04-23,,15.417187,15.429375,15.006875,15.345937,14.799375,14.83375,15.260625,,14.98,14.81625,13.88875,14.245,14.548125,14.42375,14.93375,14.62625,13.9775,14.049375,14.1525,14.518125,14.75,14.354375,14.61875,14.013125,14.23125,13.525625,13.8875,13.8275,13.710625,14.01625,14.36375,14.534375,14.013125,14.61375,13.990625,13.84,13.881875,13.515,13.539375,13.5,13.360625,13.495625,13.5075,13.735625,13.81125,13.760625,
2024-04-24,,15.39625,15.40625,14.9825,15.33125,14.743437,14.80875,15.24875,,14.914375,14.72375,13.858125,14.07125,14.49375,14.37875,14.85375,14.605625,13.92,14.004375,14.12875,14.466875,14.724375,14.32375,14.56875,14.004375,14.19125,13.538125,13.850625,13.746875,13.671875,13.8775,14.328125,14.46875,13.965,14.56875,13.92375,13.7975,13.78875,13.44,13.53,13.495625,13.3225,13.453125,13.575,13.743125,13.813125,13.7575,
2024-04-25,,15.335625,15.362812,14.958125,15.274687,14.6875,14.78375,15.181562,,14.891562,14.671875,13.715625,14.006875,14.48625,14.32375,14.718125,14.5325,13.924375,13.96,14.116875,14.423125,14.650625,14.2225,14.5425,13.938125,14.11375,13.538125,13.815625,13.6575,13.626875,13.82625,14.33,14.399375,13.8725,14.485625,13.86625,13.795625,13.66375,13.395625,13.4925,13.436875,13.304375,13.401875,13.581875,13.696875,13.76375,13.669375,
2024-04-26,,15.275,15.319375,14.895312,15.218125,14.643438,14.677812,15.114375,,14.86875,14.659375,13.674375,13.903125,14.420625,14.28625,14.5675,14.468125,13.84625,13.91375,14.085,14.38375,14.575,14.165,14.47375,13.83625,14.01,13.50625,13.760625,13.5925,13.581875,13.855625,14.28,14.389375,13.7975,14.32375,13.836875,13.7625,13.6475,13.365,13.479375,13.45875,13.265,13.413125,13.6075,13.711875,13.73875,13.646875,
2024-04-27,,15.2775,15.21875,14.8325,15.212812,14.599375,14.571875,15.12125,,14.824688,14.615625,13.603125,13.8525,14.285625,14.223125,14.455,14.3925,13.85625,13.85875,14.018125,14.33125,14.55125,14.148125,14.425625,13.7975,13.951875,13.4825,13.7125,13.50125,13.55125,13.82125,14.226875,14.369375,13.79,14.22,13.8225,13.68375,13.57875,13.24375,13.500625,13.4025,13.199375,13.370625,13.635,13.65,13.679375,13.625,
2024-04-28,,15.28,15.118125,14.768438,15.2075,14.525312,14.505937,15.128125,,14.780625,14.583125,13.516875,13.828125,14.208125,14.1675,14.35375,14.378125,13.77625,13.904375,13.98875,14.329375,14.575,14.10875,14.4225,13.76125,13.88125,13.4325,13.676875,13.4425,13.569375,13.80625,14.2375,14.275625,13.78875,14.1375,13.79,13.6625,13.534375,13.166875,13.465625,13.3925,13.066875,13.44375,13.64375,13.5425,13.6225,13.615,
